 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
94.00   94.00   201.00   201.00   2.000E-01   1.500E-01   6.639E-04    1.690E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.014    0.000 
95.00   95.00   201.00   201.00   2.000E-01   1.500E-01   6.480E-04    1.653E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.014    0.000 
96.00   96.00   201.00   201.00   2.000E-01   1.500E-01   6.354E-04    1.618E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.014    0.000 
97.00   97.00   201.00   201.00   2.000E-01   1.500E-01   6.240E-04    1.584E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.014    0.000 
98.00   98.00   201.00   201.00   2.000E-01   1.500E-01   6.167E-04    1.550E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.014    0.000 
99.00   99.00   201.00   201.00   2.000E-01   1.500E-01   6.107E-04    1.518E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.014    0.000 
100.00   100.00   201.00   201.00   2.000E-01   1.500E-01   6.056E-04    1.487E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.014    0.000 
101.00   101.00   201.00   201.00   2.000E-01   1.500E-01   6.015E-04    1.457E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.013    0.000 
102.00   102.00   201.00   201.00   2.000E-01   1.500E-01   5.978E-04    1.428E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.013    0.000 
103.00   103.00   201.00   201.00   2.000E-01   1.500E-01   5.945E-04    1.399E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.013    0.000 
104.00   104.00   201.00   201.00   2.000E-01   1.500E-01   5.916E-04    1.372E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.013    0.000 
105.00   105.00   201.00   201.00   2.000E-01   1.500E-01   5.894E-04    1.345E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.013    0.000 
106.00   106.00   201.00   201.00   2.000E-01   1.500E-01   5.879E-04    1.319E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.013    0.000 
107.00   107.00   201.00   201.00   2.000E-01   1.500E-01   5.869E-04    1.294E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.013    0.000 
108.00   108.00   201.00   201.00   2.000E-01   1.500E-01   5.855E-04    1.269E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.013    0.000 
109.00   109.00   201.00   201.00   2.000E-01   1.500E-01   5.856E-04    1.245E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.012    0.000 
110.00   110.00   201.00   201.00   2.000E-01   1.500E-01   5.859E-04    1.222E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.012    0.000 
111.00   111.00   201.00   201.00   2.000E-01   1.500E-01   5.840E-04    1.199E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.012    0.000 
112.00   112.00   201.00   201.00   2.000E-01   1.500E-01   5.831E-04    1.177E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.012    0.000 
113.00   113.00   201.00   201.00   2.000E-01   1.500E-01   5.844E-04    1.156E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.012    0.000 
114.00   114.00   201.00   201.00   2.000E-01   1.500E-01   5.861E-04    1.135E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.012    0.000 
115.00   115.00   201.00   201.00   2.000E-01   1.500E-01   5.881E-04    1.115E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.012    0.000 
116.00   116.00   201.00   201.00   2.000E-01   1.500E-01   5.903E-04    1.095E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.011    0.000 
117.00   117.00   201.00   201.00   2.000E-01   1.500E-01   5.929E-04    1.076E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.000      3        1    -0.011    0.000 
