 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
153.00   153.00   201.00   201.00   -1.000E-02   4.000E+00   1.666E-03    1.531E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.006    0.000 
154.00   154.00   201.00   201.00   -1.000E-02   4.000E+00   1.700E-03    1.511E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.006    0.000 
155.00   155.00   201.00   201.00   -1.000E-02   4.000E+00   1.736E-03    1.491E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.006    0.000 
156.00   156.00   201.00   201.00   -1.000E-02   4.000E+00   1.774E-03    1.472E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.006    0.000 
157.00   157.00   201.00   201.00   -1.000E-02   4.000E+00   1.813E-03    1.453E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.006    0.000 
158.00   158.00   201.00   201.00   -1.000E-02   4.000E+00   1.854E-03    1.435E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.006    0.000 
159.00   159.00   201.00   201.00   -1.000E-02   4.000E+00   1.898E-03    1.416E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.006    0.000 
160.00   160.00   201.00   201.00   -1.000E-02   4.000E+00   1.944E-03    1.399E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.006    0.000 
161.00   161.00   201.00   201.00   -1.000E-02   4.000E+00   1.992E-03    1.381E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.005    0.000 
162.00   162.00   201.00   201.00   -1.000E-02   4.000E+00   2.043E-03    1.364E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.005    0.000 
163.00   163.00   201.00   201.00   -1.000E-02   4.000E+00   2.096E-03    1.347E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.005    0.000 
164.00   164.00   201.00   201.00   -1.000E-02   4.000E+00   2.153E-03    1.331E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.005    0.000 
165.00   165.00   201.00   201.00   -1.000E-02   4.000E+00   2.212E-03    1.314E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.005    0.000 
166.00   166.00   201.00   201.00   -1.000E-02   4.000E+00   2.275E-03    1.298E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.005    0.000 
167.00   167.00   201.00   201.00   -1.000E-02   4.000E+00   2.341E-03    1.283E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.005    0.000 
168.00   168.00   201.00   201.00   -1.000E-02   4.000E+00   2.412E-03    1.267E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.004    0.000 
169.00   169.00   201.00   201.00   -1.000E-02   4.000E+00   2.486E-03    1.245E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.004    0.000 
170.00   170.00   201.00   201.00   -1.000E-02   4.000E+00   2.565E-03    1.230E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.004    0.000 
171.00   171.00   201.00   201.00   -1.000E-02   4.000E+00   2.648E-03    1.216E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.004    0.000 
172.00   172.00   201.00   201.00   -1.000E-02   4.000E+00   2.737E-03    1.202E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.004    0.000 
173.00   173.00   201.00   201.00   -1.000E-02   4.000E+00   2.832E-03    1.188E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.004    0.000 
174.00   174.00   201.00   201.00   -1.000E-02   4.000E+00   2.933E-03    1.175E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.004    0.000 
175.00   175.00   201.00   201.00   -1.000E-02   4.000E+00   3.041E-03    1.161E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.003    0.000 
176.00   176.00   201.00   201.00   -1.000E-02   4.000E+00   3.157E-03    1.148E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.003    0.000 
177.00   177.00   201.00   201.00   -1.000E-02   4.000E+00   3.281E-03    1.136E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.003    0.000 
178.00   178.00   201.00   201.00   -1.000E-02   4.000E+00   3.416E-03    1.123E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.003    0.000 
179.00   179.00   201.00   201.00   -1.000E-02   4.000E+00   3.560E-03    1.110E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.003    0.000 
180.00   180.00   201.00   201.00   -1.000E-02   4.000E+00   3.717E-03    1.098E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.003    0.000 
181.00   181.00   201.00   201.00   -1.000E-02   4.000E+00   3.887E-03    1.086E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.003    0.000 
182.00   182.00   201.00   201.00   -1.000E-02   4.000E+00   4.073E-03    1.074E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.003    0.000 
183.00   183.00   201.00   201.00   -1.000E-02   4.000E+00   4.276E-03    1.063E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.002    0.000 
184.00   184.00   201.00   201.00   -1.000E-02   4.000E+00   4.499E-03    1.051E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.002    0.000 
185.00   185.00   201.00   201.00   -1.000E-02   4.000E+00   4.745E-03    1.040E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.002    0.000 
186.00   186.00   201.00   201.00   -1.000E-02   4.000E+00   5.016E-03    1.029E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.002    0.000 
187.00   187.00   201.00   201.00   -1.000E-02   4.000E+00   5.316E-03    1.018E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.002    0.000 
188.00   188.00   201.00   201.00   -1.000E-02   4.000E+00   5.650E-03    1.007E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.002    0.000 
189.00   189.00   201.00   201.00   -1.000E-02   4.000E+00   6.022E-03    9.966E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.002    0.000 
190.00   190.00   201.00   201.00   -1.000E-02   4.000E+00   6.439E-03    9.862E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.001    0.000 
191.00   191.00   201.00   201.00   -1.000E-02   4.000E+00   6.908E-03    9.759E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.001    0.000 
192.00   192.00   201.00   201.00   -1.000E-02   4.000E+00   7.437E-03    9.658E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.001    0.000 
193.00   193.00   201.00   201.00   -1.000E-02   4.000E+00   8.036E-03    9.559E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.001    0.000 
194.00   194.00   201.00   201.00   -1.000E-02   4.000E+00   8.721E-03    9.461E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.001    0.000 
195.00   195.00   201.00   201.00   -1.000E-02   4.000E+00   9.508E-03    9.365E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.001    0.000 
196.00   196.00   201.00   201.00   -1.000E-02   4.000E+00   1.042E-02    9.270E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.001    0.000 
197.00   197.00   201.00   201.00   -1.000E-02   4.000E+00   1.149E-02    9.176E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.001    0.000 
198.00   198.00   201.00   201.00   -1.000E-02   4.000E+00   1.276E-02    9.084E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.000    0.000 
199.00   199.00   201.00   201.00   -1.000E-02   4.000E+00   1.430E-02    8.994E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.001    0.000 
200.00   200.00   201.00   201.00   -1.000E-02   4.000E+00   1.616E-02    8.904E-12     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.010      2        1    -0.001    0.000 
