 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
70.00   1000.1   1000.1   1.000E-03   1.000E+00   1.330E-01    7.749E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
71.00   1000.1   1000.1   1.000E-03   1.000E+00   1.093E-01    7.527E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
72.00   1000.1   1000.1   1.000E-03   1.000E+00   8.878E-02    7.314E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
73.00   1000.1   1000.1   1.000E-03   1.000E+00   7.108E-02    7.109E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
74.00   1000.1   1000.1   1.000E-03   1.000E+00   5.582E-02    6.913E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
75.00   1000.1   1000.1   1.000E-03   1.000E+00   4.284E-02    6.725E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
76.00   1000.1   1000.1   1.000E-03   1.000E+00   3.201E-02    6.545E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
77.00   1000.1   1000.1   1.000E-03   1.000E+00   2.314E-02    6.371E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
78.00   1000.1   1000.1   1.000E-03   1.000E+00   1.612E-02    6.204E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
79.00   1000.1   1000.1   1.000E-03   1.000E+00   1.102E-02    6.044E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
80.00   1000.1   1000.1   1.000E-03   1.000E+00   7.467E-03    5.890E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
81.00   1000.1   1000.1   1.000E-03   1.000E+00   5.454E-03    5.741E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
82.00   1000.1   1000.1   1.000E-03   1.000E+00   4.368E-03    5.598E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
83.00   1000.1   1000.1   1.000E-03   1.000E+00   3.717E-03    5.460E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
84.00   1000.1   1000.1   1.000E-03   1.000E+00   3.273E-03    5.327E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
85.00   1000.1   1000.1   1.000E-03   1.000E+00   2.942E-03    5.198E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
86.00   1000.1   1000.1   1.000E-03   1.000E+00   2.691E-03    5.074E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
87.00   1000.1   1000.1   1.000E-03   1.000E+00   2.475E-03    4.955E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
88.00   1000.1   1000.1   1.000E-03   1.000E+00   2.278E-03    4.840E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
89.00   1000.1   1000.1   1.000E-03   1.000E+00   2.098E-03    4.728E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
90.00   1000.1   1000.1   1.000E-03   1.000E+00   1.917E-03    4.620E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
91.00   1000.1   1000.1   1.000E-03   1.000E+00   1.743E-03    4.516E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
92.00   1000.1   1000.1   1.000E-03   1.000E+00   1.593E-03    4.416E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
93.00   1000.1   1000.1   1.000E-03   1.000E+00   1.475E-03    4.318E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
94.00   1000.1   1000.1   1.000E-03   1.000E+00   1.378E-03    4.224E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
95.00   1000.1   1000.1   1.000E-03   1.000E+00   1.297E-03    4.133E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
96.00   1000.1   1000.1   1.000E-03   1.000E+00   1.227E-03    4.045E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
97.00   1000.1   1000.1   1.000E-03   1.000E+00   1.167E-03    3.959E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
98.00   1000.1   1000.1   1.000E-03   1.000E+00   1.113E-03    3.876E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
99.00   1000.1   1000.1   1.000E-03   1.000E+00   1.065E-03    3.796E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
100.00   1000.1   1000.1   1.000E-03   1.000E+00   1.021E-03    3.718E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
101.00   1000.1   1000.1   1.000E-03   1.000E+00   9.799E-04    3.643E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
102.00   1000.1   1000.1   1.000E-03   1.000E+00   9.420E-04    3.569E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
103.00   1000.1   1000.1   1.000E-03   1.000E+00   9.062E-04    3.498E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
104.00   1000.1   1000.1   1.000E-03   1.000E+00   8.726E-04    3.429E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
105.00   1000.1   1000.1   1.000E-03   1.000E+00   8.412E-04    3.362E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
106.00   1000.1   1000.1   1.000E-03   1.000E+00   8.123E-04    3.297E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    0.002      1        1    -0.022    0.000 
