 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
112.00   112.00   201.00   201.00   1.000E+00   3.730E+00   1.243E-04    2.943E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.012    0.000 
113.00   113.00   201.00   201.00   1.000E+00   3.730E+00   1.257E-04    2.890E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.012    0.000 
114.00   114.00   201.00   201.00   1.000E+00   3.730E+00   1.271E-04    2.838E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.012    0.000 
115.00   115.00   201.00   201.00   1.000E+00   3.730E+00   1.285E-04    2.787E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.012    0.000 
116.00   116.00   201.00   201.00   1.000E+00   3.730E+00   1.299E-04    2.738E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.011    0.000 
117.00   117.00   201.00   201.00   1.000E+00   3.730E+00   1.311E-04    2.690E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.011    0.000 
118.00   118.00   201.00   201.00   1.000E+00   3.730E+00   1.322E-04    2.643E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.011    0.000 
119.00   119.00   201.00   201.00   1.000E+00   3.730E+00   1.328E-04    2.597E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.011    0.000 
120.00   120.00   201.00   201.00   1.000E+00   3.730E+00   1.327E-04    2.553E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.011    0.000 
121.00   121.00   201.00   201.00   1.000E+00   3.730E+00   1.315E-04    2.510E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.011    0.000 
122.00   122.00   201.00   201.00   1.000E+00   3.730E+00   1.282E-04    2.467E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.011    0.000 
123.00   123.00   201.00   201.00   1.000E+00   3.730E+00   1.219E-04    2.426E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.011    0.000 
124.00   124.00   201.00   201.00   1.000E+00   3.730E+00   1.110E-04    2.386E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.010    0.000 
125.00   125.00   201.00   201.00   1.000E+00   3.730E+00   9.355E-05    2.347E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.010    0.000 
126.00   126.00   201.00   201.00   1.000E+00   3.730E+00   8.503E-05    2.309E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.010    0.000 
127.00   127.00   201.00   201.00   1.000E+00   3.730E+00   8.212E-05    2.271E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.010    0.000 
128.00   128.00   201.00   201.00   1.000E+00   3.730E+00   8.106E-05    2.235E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.010    0.000 
129.00   129.00   201.00   201.00   1.000E+00   3.730E+00   8.108E-05    2.199E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.010    0.000 
130.00   130.00   201.00   201.00   1.000E+00   3.730E+00   8.184E-05    2.164E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.010    0.000 
131.00   131.00   201.00   201.00   1.000E+00   3.730E+00   8.310E-05    2.131E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.009    0.000 
132.00   132.00   201.00   201.00   1.000E+00   3.730E+00   8.471E-05    2.097E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.009    0.000 
133.00   133.00   201.00   201.00   1.000E+00   3.730E+00   8.660E-05    2.065E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.003      3        1    -0.009    0.000 
