 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
92.00   93.00   93.00   -1.000E-03   8.000E+00   5.322E-03    6.091E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
93.00   94.00   94.00   -1.000E-03   8.000E+00   5.236E-03    5.958E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
94.00   95.00   95.00   -1.000E-03   8.000E+00   5.186E-03    5.829E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
95.00   96.00   96.00   -1.000E-03   8.000E+00   5.163E-03    5.704E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
96.00   97.00   97.00   -1.000E-03   8.000E+00   5.158E-03    5.583E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
97.00   98.00   98.00   -1.000E-03   8.000E+00   5.088E-03    5.465E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
98.00   99.00   99.00   -1.000E-03   8.000E+00   5.111E-03    5.352E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
99.00   100.00   100.00   -1.000E-03   8.000E+00   5.142E-03    5.242E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
100.00   101.00   101.00   -1.000E-03   8.000E+00   5.179E-03    5.135E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
101.00   102.00   102.00   -1.000E-03   8.000E+00   5.222E-03    5.031E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
102.00   103.00   103.00   -1.000E-03   8.000E+00   5.267E-03    4.930E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
103.00   104.00   104.00   -1.000E-03   8.000E+00   5.314E-03    4.833E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
104.00   105.00   105.00   -1.000E-03   8.000E+00   5.362E-03    4.738E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
105.00   106.00   106.00   -1.000E-03   8.000E+00   5.414E-03    4.646E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
106.00   107.00   107.00   -1.000E-03   8.000E+00   5.471E-03    4.557E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
107.00   108.00   108.00   -1.000E-03   8.000E+00   5.529E-03    4.470E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
108.00   109.00   109.00   -1.000E-03   8.000E+00   5.591E-03    4.385E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
109.00   110.00   110.00   -1.000E-03   8.000E+00   5.656E-03    4.303E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
110.00   111.00   111.00   -1.000E-03   8.000E+00   5.719E-03    4.224E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
111.00   112.00   112.00   -1.000E-03   8.000E+00   5.780E-03    4.146E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
112.00   113.00   113.00   -1.000E-03   8.000E+00   5.840E-03    4.070E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
113.00   114.00   114.00   -1.000E-03   8.000E+00   5.911E-03    3.997E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
114.00   115.00   115.00   -1.000E-03   8.000E+00   5.987E-03    3.925E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
115.00   116.00   116.00   -1.000E-03   8.000E+00   6.064E-03    3.856E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
116.00   117.00   117.00   -1.000E-03   8.000E+00   6.143E-03    3.788E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
117.00   118.00   118.00   -1.000E-03   8.000E+00   6.224E-03    3.722E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
118.00   119.00   119.00   -1.000E-03   8.000E+00   6.305E-03    3.658E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
119.00   120.00   120.00   -1.000E-03   8.000E+00   6.387E-03    3.595E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
120.00   121.00   121.00   -1.000E-03   8.000E+00   6.470E-03    3.534E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
121.00   122.00   122.00   -1.000E-03   8.000E+00   6.555E-03    3.474E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
122.00   123.00   123.00   -1.000E-03   8.000E+00   6.642E-03    3.416E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
123.00   124.00   124.00   -1.000E-03   8.000E+00   6.729E-03    3.359E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
124.00   125.00   125.00   -1.000E-03   8.000E+00   6.817E-03    3.304E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
125.00   126.00   126.00   -1.000E-03   8.000E+00   6.907E-03    3.250E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
126.00   127.00   127.00   -1.000E-03   8.000E+00   6.998E-03    3.197E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
127.00   128.00   128.00   -1.000E-03   8.000E+00   7.087E-03    3.146E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
128.00   129.00   129.00   -1.000E-03   8.000E+00   7.173E-03    3.096E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
129.00   130.00   130.00   -1.000E-03   8.000E+00   7.254E-03    3.047E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
130.00   131.00   131.00   -1.000E-03   8.000E+00   7.349E-03    2.999E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
131.00   132.00   132.00   -1.000E-03   8.000E+00   7.445E-03    2.952E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
132.00   133.00   133.00   -1.000E-03   8.000E+00   7.542E-03    2.907E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
133.00   134.00   134.00   -1.000E-03   8.000E+00   7.640E-03    2.862E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
134.00   135.00   135.00   -1.000E-03   8.000E+00   7.740E-03    2.818E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
135.00   136.00   136.00   -1.000E-03   8.000E+00   7.839E-03    2.776E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
136.00   137.00   137.00   -1.000E-03   8.000E+00   7.940E-03    2.734E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.001    0.000 
137.00   138.00   138.00   -1.000E-03   8.000E+00   8.042E-03    2.693E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.001    0.000 
138.00   139.00   139.00   -1.000E-03   8.000E+00   8.145E-03    2.653E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
139.00   140.00   140.00   -1.000E-03   8.000E+00   8.248E-03    2.614E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.001    0.000 
140.00   141.00   141.00   -1.000E-03   8.000E+00   8.352E-03    2.576E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
141.00   142.00   142.00   -1.000E-03   8.000E+00   8.458E-03    2.539E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.000    0.000 
142.00   143.00   143.00   -1.000E-03   8.000E+00   8.565E-03    2.503E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.001    0.000 
143.00   144.00   144.00   -1.000E-03   8.000E+00   8.672E-03    2.467E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    0.001    0.000 
144.00   145.00   145.00   -1.000E-03   8.000E+00   8.780E-03    2.432E-13     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.000      2        1    -0.000    0.000 
