 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
156.00   156.00   201.00   201.00   5.000E-01   9.300E-01   4.893E-04    3.680E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.006    0.000 
157.00   157.00   201.00   201.00   5.000E-01   9.300E-01   4.988E-04    3.633E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.006    0.000 
158.00   158.00   201.00   201.00   5.000E-01   9.300E-01   5.087E-04    3.586E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.006    0.000 
159.00   159.00   201.00   201.00   5.000E-01   9.300E-01   5.189E-04    3.541E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.006    0.000 
160.00   160.00   201.00   201.00   5.000E-01   9.300E-01   5.294E-04    3.496E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.006    0.000 
161.00   161.00   201.00   201.00   5.000E-01   9.300E-01   5.404E-04    3.453E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.005    0.000 
162.00   162.00   201.00   201.00   5.000E-01   9.300E-01   5.518E-04    3.410E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.005    0.000 
163.00   163.00   201.00   201.00   5.000E-01   9.300E-01   5.636E-04    3.368E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.005    0.000 
164.00   164.00   201.00   201.00   5.000E-01   9.300E-01   5.759E-04    3.326E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.005    0.000 
165.00   165.00   201.00   201.00   5.000E-01   9.300E-01   5.888E-04    3.286E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.005    0.000 
166.00   166.00   201.00   201.00   5.000E-01   9.300E-01   6.022E-04    3.246E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.005    0.000 
167.00   167.00   201.00   201.00   5.000E-01   9.300E-01   6.161E-04    3.207E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.005    0.000 
168.00   168.00   201.00   201.00   5.000E-01   9.300E-01   6.307E-04    3.168E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.004    0.000 
169.00   169.00   201.00   201.00   5.000E-01   9.300E-01   6.460E-04    3.130E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.004    0.000 
170.00   170.00   201.00   201.00   5.000E-01   9.300E-01   6.620E-04    3.076E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.004    0.000 
171.00   171.00   201.00   201.00   5.000E-01   9.300E-01   6.788E-04    3.040E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.004    0.000 
172.00   172.00   201.00   201.00   5.000E-01   9.300E-01   6.964E-04    3.005E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.004    0.000 
173.00   173.00   201.00   201.00   5.000E-01   9.300E-01   7.148E-04    2.971E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.004    0.000 
174.00   174.00   201.00   201.00   5.000E-01   9.300E-01   7.341E-04    2.937E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.004    0.000 
175.00   175.00   201.00   201.00   5.000E-01   9.300E-01   7.546E-04    2.904E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.003    0.000 
176.00   176.00   201.00   201.00   5.000E-01   9.300E-01   7.765E-04    2.871E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.003    0.000 
177.00   177.00   201.00   201.00   5.000E-01   9.300E-01   7.999E-04    2.839E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.003    0.000 
178.00   178.00   201.00   201.00   5.000E-01   9.300E-01   8.251E-04    2.807E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.003    0.000 
179.00   179.00   201.00   201.00   5.000E-01   9.300E-01   8.525E-04    2.776E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.003    0.000 
180.00   180.00   201.00   201.00   5.000E-01   9.300E-01   8.824E-04    2.745E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.003    0.000 
181.00   181.00   201.00   201.00   5.000E-01   9.300E-01   9.150E-04    2.715E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.003    0.000 
182.00   182.00   201.00   201.00   5.000E-01   9.300E-01   9.511E-04    2.686E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.003    0.000 
183.00   183.00   201.00   201.00   5.000E-01   9.300E-01   9.910E-04    2.657E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.002    0.000 
184.00   184.00   201.00   201.00   5.000E-01   9.300E-01   9.950E-04    2.628E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.002    0.000 
185.00   185.00   201.00   201.00   5.000E-01   9.300E-01   1.046E-03    2.600E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.002    0.000 
186.00   186.00   201.00   201.00   5.000E-01   9.300E-01   1.103E-03    2.572E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.002    0.000 
187.00   187.00   201.00   201.00   5.000E-01   9.300E-01   1.168E-03    2.545E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.002    0.000 
188.00   188.00   201.00   201.00   5.000E-01   9.300E-01   1.242E-03    2.518E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.002    0.000 
189.00   189.00   201.00   201.00   5.000E-01   9.300E-01   1.327E-03    2.491E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.002    0.000 
190.00   190.00   201.00   201.00   5.000E-01   9.300E-01   1.424E-03    2.465E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.001    0.000 
191.00   191.00   201.00   201.00   5.000E-01   9.300E-01   1.537E-03    2.440E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.001    0.000 
192.00   192.00   201.00   201.00   5.000E-01   9.300E-01   1.669E-03    2.415E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.001    0.000 
193.00   193.00   201.00   201.00   5.000E-01   9.300E-01   1.825E-03    2.390E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.001    0.000 
194.00   194.00   201.00   201.00   5.000E-01   9.300E-01   2.011E-03    2.365E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.001    0.000 
195.00   195.00   201.00   201.00   5.000E-01   9.300E-01   2.236E-03    2.341E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.001    0.000 
196.00   196.00   201.00   201.00   5.000E-01   9.300E-01   2.511E-03    2.317E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.001    0.000 
197.00   197.00   201.00   201.00   5.000E-01   9.300E-01   2.854E-03    2.294E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.001    0.000 
198.00   198.00   201.00   201.00   5.000E-01   9.300E-01   3.292E-03    2.271E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.000    0.000 
199.00   199.00   201.00   201.00   5.000E-01   9.300E-01   3.868E-03    2.248E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.001    0.000 
200.00   200.00   201.00   201.00   5.000E-01   9.300E-01   4.617E-03    2.226E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.004      3        1    -0.001    0.000 
