 MDM      Mh1     Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
153.00   153.00   201.00   201.00   -1.000E+00   4.000E+00   7.984E-05    1.531E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.006    0.000 
154.00   154.00   201.00   201.00   -1.000E+00   4.000E+00   8.215E-05    1.511E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.006    0.000 
155.00   155.00   201.00   201.00   -1.000E+00   4.000E+00   8.453E-05    1.491E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.006    0.000 
156.00   156.00   201.00   201.00   -1.000E+00   4.000E+00   8.696E-05    1.472E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.006    0.000 
157.00   157.00   201.00   201.00   -1.000E+00   4.000E+00   8.944E-05    1.453E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.006    0.000 
158.00   158.00   201.00   201.00   -1.000E+00   4.000E+00   9.198E-05    1.435E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.006    0.000 
159.00   159.00   201.00   201.00   -1.000E+00   4.000E+00   9.458E-05    1.416E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.006    0.000 
160.00   160.00   201.00   201.00   -1.000E+00   4.000E+00   9.722E-05    1.399E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.006    0.000 
161.00   161.00   201.00   201.00   -1.000E+00   4.000E+00   9.992E-05    1.381E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.005    0.000 
162.00   162.00   201.00   201.00   -1.000E+00   4.000E+00   1.027E-04    1.364E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.005    0.000 
163.00   163.00   201.00   201.00   -1.000E+00   4.000E+00   1.055E-04    1.347E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.005    0.000 
164.00   164.00   201.00   201.00   -1.000E+00   4.000E+00   1.083E-04    1.331E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.005    0.000 
165.00   165.00   201.00   201.00   -1.000E+00   4.000E+00   1.112E-04    1.314E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.005    0.000 
166.00   166.00   201.00   201.00   -1.000E+00   4.000E+00   1.142E-04    1.298E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.005    0.000 
167.00   167.00   201.00   201.00   -1.000E+00   4.000E+00   1.172E-04    1.283E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.005    0.000 
168.00   168.00   201.00   201.00   -1.000E+00   4.000E+00   1.203E-04    1.267E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.004    0.000 
169.00   169.00   201.00   201.00   -1.000E+00   4.000E+00   1.234E-04    1.252E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.004    0.000 
170.00   170.00   201.00   201.00   -1.000E+00   4.000E+00   1.266E-04    1.230E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.004    0.000 
171.00   171.00   201.00   201.00   -1.000E+00   4.000E+00   1.298E-04    1.216E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.004    0.000 
172.00   172.00   201.00   201.00   -1.000E+00   4.000E+00   1.331E-04    1.202E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.004    0.000 
173.00   173.00   201.00   201.00   -1.000E+00   4.000E+00   1.364E-04    1.188E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.004    0.000 
174.00   174.00   201.00   201.00   -1.000E+00   4.000E+00   1.398E-04    1.175E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.004    0.000 
175.00   175.00   201.00   201.00   -1.000E+00   4.000E+00   1.433E-04    1.161E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.003    0.000 
176.00   176.00   201.00   201.00   -1.000E+00   4.000E+00   1.470E-04    1.148E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.003    0.000 
177.00   177.00   201.00   201.00   -1.000E+00   4.000E+00   1.507E-04    1.136E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.003    0.000 
178.00   178.00   201.00   201.00   -1.000E+00   4.000E+00   1.546E-04    1.123E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.003    0.000 
179.00   179.00   201.00   201.00   -1.000E+00   4.000E+00   1.587E-04    1.110E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.003    0.000 
180.00   180.00   201.00   201.00   -1.000E+00   4.000E+00   1.631E-04    1.098E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.003    0.000 
181.00   181.00   201.00   201.00   -1.000E+00   4.000E+00   1.678E-04    1.086E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.003    0.000 
182.00   182.00   201.00   201.00   -1.000E+00   4.000E+00   1.728E-04    1.074E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.003    0.000 
183.00   183.00   201.00   201.00   -1.000E+00   4.000E+00   1.783E-04    1.063E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.002    0.000 
184.00   184.00   201.00   201.00   -1.000E+00   4.000E+00   1.844E-04    1.051E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.002    0.000 
185.00   185.00   201.00   201.00   -1.000E+00   4.000E+00   1.911E-04    1.040E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.002    0.000 
186.00   186.00   201.00   201.00   -1.000E+00   4.000E+00   1.986E-04    1.029E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.002    0.000 
187.00   187.00   201.00   201.00   -1.000E+00   4.000E+00   2.071E-04    1.018E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.002    0.000 
188.00   188.00   201.00   201.00   -1.000E+00   4.000E+00   2.167E-04    1.007E-07     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.002    0.000 
189.00   189.00   201.00   201.00   -1.000E+00   4.000E+00   2.279E-04    9.966E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.002    0.000 
190.00   190.00   201.00   201.00   -1.000E+00   4.000E+00   2.407E-04    9.862E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.001    0.000 
191.00   191.00   201.00   201.00   -1.000E+00   4.000E+00   2.558E-04    9.759E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.001    0.000 
192.00   192.00   201.00   201.00   -1.000E+00   4.000E+00   2.736E-04    9.658E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.001    0.000 
193.00   193.00   201.00   201.00   -1.000E+00   4.000E+00   2.948E-04    9.559E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.001    0.000 
194.00   194.00   201.00   201.00   -1.000E+00   4.000E+00   3.205E-04    9.461E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.001    0.000 
195.00   195.00   201.00   201.00   -1.000E+00   4.000E+00   3.518E-04    9.365E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.001    0.000 
196.00   196.00   201.00   201.00   -1.000E+00   4.000E+00   3.908E-04    9.270E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.001    0.000 
197.00   197.00   201.00   201.00   -1.000E+00   4.000E+00   4.402E-04    9.176E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.001    0.000 
198.00   198.00   201.00   201.00   -1.000E+00   4.000E+00   5.045E-04    9.084E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.000    0.000 
199.00   199.00   201.00   201.00   -1.000E+00   4.000E+00   5.908E-04    8.994E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.001    0.000 
200.00   200.00   201.00   201.00   -1.000E+00   4.000E+00   7.088E-04    8.904E-08     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.969      2        1    -0.001    0.000 
