 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
122.00   123.00   123.00   -1.000E-02   8.000E+00   6.785E-03    3.416E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
123.00   124.00   124.00   -1.000E-02   8.000E+00   6.871E-03    3.359E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
124.00   125.00   125.00   -1.000E-02   8.000E+00   6.958E-03    3.304E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
125.00   126.00   126.00   -1.000E-02   8.000E+00   7.047E-03    3.250E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
126.00   127.00   127.00   -1.000E-02   8.000E+00   7.137E-03    3.197E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
127.00   128.00   128.00   -1.000E-02   8.000E+00   7.225E-03    3.146E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
128.00   129.00   129.00   -1.000E-02   8.000E+00   7.311E-03    3.096E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
129.00   130.00   130.00   -1.000E-02   8.000E+00   7.390E-03    3.047E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
130.00   131.00   131.00   -1.000E-02   8.000E+00   7.485E-03    2.999E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.000    0.000 
131.00   132.00   132.00   -1.000E-02   8.000E+00   7.580E-03    2.952E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    0.000    0.000 
132.00   133.00   133.00   -1.000E-02   8.000E+00   7.677E-03    2.907E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    -0.005      2        1    -0.001    0.000 
