 Mh1       Mh2      Mhc      ld345        ld         Omega       protonSI     Br(H->h1h1)    Br(H->h2h2)   Br(H->h-h+)     Width_H      HB     HS      R      v_stab     LEP    S        T   
99.00   1000.1   1000.1   1.000E-02   2.000E-04   1.023E-03    3.796E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
100.00   1000.1   1000.1   1.000E-02   2.000E-04   9.813E-04    3.718E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
101.00   1000.1   1000.1   1.000E-02   2.000E-04   9.432E-04    3.643E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
102.00   1000.1   1000.1   1.000E-02   2.000E-04   9.077E-04    3.569E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
103.00   1000.1   1000.1   1.000E-02   2.000E-04   8.741E-04    3.498E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
104.00   1000.1   1000.1   1.000E-02   2.000E-04   8.423E-04    3.429E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
105.00   1000.1   1000.1   1.000E-02   2.000E-04   8.131E-04    3.362E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
106.00   1000.1   1000.1   1.000E-02   2.000E-04   7.859E-04    3.297E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
107.00   1000.1   1000.1   1.000E-02   2.000E-04   7.603E-04    3.234E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
108.00   1000.1   1000.1   1.000E-02   2.000E-04   7.351E-04    3.172E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
109.00   1000.1   1000.1   1.000E-02   2.000E-04   7.126E-04    3.113E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
110.00   1000.1   1000.1   1.000E-02   2.000E-04   6.913E-04    3.055E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.022    0.000 
111.00   1000.1   1000.1   1.000E-02   2.000E-04   6.680E-04    2.998E-11     0.000E+00      0.000E+00     0.000E+00     4.255E-03      1      1    1.370      3        1    -0.021    0.000 
